21260000	15.688	0.137918	0.189311	0.05
21264000	15.688	0.1534	0.204917	0.05
21268000	15.6667	0.140357	0.189248	0.05
21272000	15.6284	0.143083	0.188297	0.05
21276000	15.5767	0.136968	0.193205	0.05
21280000	15.5144	0.139844	0.193161	0.05
21284000	15.444	0.157088	0.198218	0.05
21288000	15.3675	0.158892	0.198979	0.05
21292000	15.2865	0.145241	0.195719	0.05
21296000	15.2025	0.147466	0.197384	0.05
21300000	15.1165	0.149554	0.199303	0.05
21304000	15.0295	0.163573	0.209041	0.05
21308000	14.9424	0.161565	0.212551	0.05
21312000	14.8557	0.163277	0.215037	0.05
21316000	14.77	0.164325	0.209639	0.05
21320000	14.6858	0.165903	0.212349	0.05
21324000	14.6034	0.163473	0.219397	0.05
21328000	14.5231	0.164837	0.222314	0.05
21332000	14.4451	0.178728	0.220311	0.05
21336000	14.3697	0.180201	0.223211	0.05
21340000	14.297	0.172629	0.228006	0.05
21344000	14.227	0.173769	0.230951	0.05
21348000	14.1598	0.177391	0.233449	0.05
21352000	14.0956	0.178433	0.236346	0.05
21356000	14.0342	0.177721	0.232315	0.05
21360000	13.9758	0.178552	0.23496	0.05
21364000	13.9204	0.182678	0.242513	0.05
21368000	13.8678	0.183416	0.245167	0.05
21372000	13.8181	0.190355	0.252937	0.05
21376000	13.7713	0.191067	0.255586	0.05
21380000	13.7272	0.187466	0.257148	0.05
21384000	13.6859	0.187899	0.259625	0.05
21388000	13.6472	0.190819	0.261717	0.05
21392000	13.6111	0.191126	0.264018	0.05
21396000	13.5776	0.181031	0.256964	0.05
21400000	13.5466	0.180948	0.258899	0.05
21404000	13.518	0.188354	0.252291	0.05
21408000	13.4916	0.188243	0.25389	0.05
21412000	13.4676	0.202176	0.251255	0.05
21416000	13.4457	0.202141	0.252615	0.05
21420000	13.426	0.187339	0.281028	0.05
21424000	13.4082	0.186896	0.282655	0.05
21428000	13.3925	0.186377	0.284189	0.05
21432000	13.3786	0.187338	0.276743	0.05
21436000	13.3665	0.179759	0.283023	0.05
21440000	13.3562	0.178956	0.284229	0.05
21444000	13.3476	0.179479	0.287186	0.05
21448000	13.3406	0.178571	0.28824	0.05
21452000	13.3351	0.172747	0.279512	0.05
21456000	13.3312	0.171677	0.280296	0.05
21460000	13.3286	0.181027	0.278888	0.05
21464000	13.3274	0.179961	0.279503	0.05
21468000	13.3275	0.175346	0.285445	0.05
21472000	13.3289	0.174155	0.285971	0.05
21476000	13.3314	0.172315	0.295221	0.05
21480000	13.3351	0.17104	0.295685	0.05
21484000	13.3399	0.163809	0.291191	0.05
21488000	13.3457	0.162424	0.291495	0.05
21492000	13.3524	0.143201	0.294984	0.05
21496000	13.3601	0.141656	0.295194	0.05
21500000	13.3687	0.167417	0.294402	0.05
21504000	13.3782	0.165986	0.294501	0.05
21508000	13.3884	0.166766	0.301542	0.05
21512000	13.3994	0.165301	0.301578	0.05
21516000	13.4111	0.159263	0.288166	0.05
21520000	13.4235	0.157743	0.28806	0.05
21524000	13.4365	0.136005	0.298645	0.05
21528000	13.4501	0.134387	0.298504	0.05
21532000	13.4643	0.146904	0.312024	0.05
21536000	13.479	0.145318	0.311851	0.05
21540000	13.4943	0.14475	0.288275	0.05
21544000	13.51	0.143155	0.287975	0.05
21548000	13.5262	0.155149	0.295348	0.05
21552000	13.5427	0.153574	0.295015	0.05
21556000	13.5597	0.137815	0.301857	0.05
21560000	13.577	0.136205	0.30149	0.05
21564000	13.5947	0.142011	0.296526	0.05
21568000	13.6127	0.140412	0.296108	0.05
21572000	13.6309	0.138815	0.295673	0.05
21576000	13.6495	0.124151	0.286883	0.05
21580000	13.6683	0.125203	0.283738	0.05
21584000	13.6873	0.123602	0.283246	0.05
21588000	13.7065	0.110555	0.283262	0.05
21592000	13.7259	0.108958	0.28275	0.05
21596000	13.7455	0.124699	0.272522	0.05
21600000	13.7652	0.123123	0.271988	0.05
21604000	13.7851	0.119604	0.288513	0.05
21608000	13.8051	0.11804	0.287971	0.05
21612000	13.8252	0.127358	0.283223	0.05
21616000	13.8453	0.125808	0.282669	0.05
21620000	13.8656	0.105905	0.282509	0.05
21624000	13.8859	0.104369	0.281945	0.05
21628000	13.9063	0.103696	0.274667	0.05
21632000	13.9268	0.102177	0.274098	0.05
21636000	13.9472	0.0895865	0.278343	0.05
21640000	13.9677	0.088089	0.277768	0.05
21644000	13.9882	0.107506	0.262391	0.05
21648000	14.0087	0.106018	0.261822	0.05
21652000	14.0291	0.0909203	0.289445	0.05
21656000	14.0496	0.0894567	0.288861	0.05
21660000	14.07	0.0945844	0.297903	0.05
