33104000	15.688	0.271717	0.259889	0.05
33108000	15.688	0.243041	0.248162	0.05
33112000	15.6667	0.234357	0.244774	0.05
33116000	15.6284	0.221347	0.237809	0.05
33120000	15.5767	0.216527	0.237258	0.05
33124000	15.5144	0.201029	0.239928	0.05
33128000	15.4441	0.198766	0.2407	0.05
33132000	15.3675	0.20798	0.23963	0.05
33136000	15.2866	0.20631	0.241537	0.05
33140000	15.2026	0.188507	0.243671	0.05
33144000	15.1166	0.187987	0.246237	0.05
33148000	15.0297	0.203542	0.249597	0.05
33152000	14.9426	0.20325	0.252628	0.05
33156000	14.856	0.204096	0.259599	0.05
33160000	14.7703	0.204196	0.263002	0.05
33164000	14.6861	0.20904	0.247132	0.05
33168000	14.6038	0.209454	0.250477	0.05
33172000	14.5235	0.19293	0.268476	0.05
33176000	14.4456	0.193155	0.272103	0.05
33180000	14.3702	0.193381	0.275757	0.05
33184000	14.2975	0.191718	0.286517	0.05
33188000	14.2276	0.193452	0.278527	0.05
33192000	14.1604	0.193583	0.282062	0.05
33196000	14.0963	0.229922	0.280275	0.05
33200000	14.035	0.230895	0.283579	0.05
33204000	13.9767	0.200257	0.321356	0.05
33208000	13.9212	0.200361	0.325408	0.05
33212000	13.8687	0.202238	0.322277	0.05
33216000	13.8191	0.202248	0.326017	0.05
33220000	13.7723	0.218301	0.312201	0.05
33224000	13.7283	0.218543	0.315352	0.05
33228000	13.687	0.214629	0.305902	0.05
33232000	13.6484	0.214616	0.308571	0.05
33236000	13.6124	0.195757	0.317961	0.05
33240000	13.5789	0.195186	0.320569	0.05
33244000	13.5479	0.200678	0.33202	0.05
33248000	13.5193	0.200071	0.334584	0.05
33252000	13.4931	0.197452	0.326703	0.05
33256000	13.4691	0.196656	0.328854	0.05
33260000	13.4473	0.199398	0.345675	0.05
33264000	13.4276	0.198514	0.347847	0.05
33268000	13.4099	0.182851	0.337683	0.05
33272000	13.3942	0.181604	0.339433	0.05
33276000	13.3804	0.202255	0.34795	0.05
33280000	13.3684	0.201189	0.349576	0.05
33284000	13.3581	0.193462	0.336851	0.05
33288000	13.3495	0.192182	0.338086	0.05
33292000	13.3426	0.189728	0.362142	0.05
33296000	13.3372	0.188322	0.363443	0.05
33300000	13.3333	0.190204	0.367292	0.05
33304000	13.3307	0.188733	0.368416	0.05
33308000	13.3296	0.187215	0.36944	0.05
33312000	13.3298	0.192609	0.32933	0.05
33316000	13.3312	0.194095	0.33638	0.05
33320000	13.3338	0.192528	0.336847	0.05
33324000	13.3375	0.150136	0.336052	0.05
33328000	13.3423	0.148196	0.336372	0.05
33332000	13.3481	0.212597	0.373206	0.05
33336000	13.355	0.211042	0.373633	0.05
33340000	13.3627	0.170704	0.378541	0.05
33344000	13.3714	0.168849	0.378852	0.05
33348000	13.3808	0.143809	0.37958	0.05
33352000	13.3911	0.141805	0.379759	0.05
33356000	13.4021	0.155798	0.340535	0.05
33360000	13.4139	0.153848	0.340424	0.05
33364000	13.4263	0.129389	0.332704	0.05
33368000	13.4394	0.127337	0.332482	0.05
33372000	13.4531	0.201798	0.357668	0.05
33376000	13.4673	0.199991	0.357458	0.05
33380000	13.4821	0.165811	0.364908	0.05
33384000	13.4974	0.163878	0.364642	0.05
33388000	13.5131	0.152823	0.370098	0.05
33392000	13.5293	0.150855	0.369775	0.05
33396000	13.546	0.143364	0.321342	0.05
33400000	13.563	0.14138	0.320864	0.05
33404000	13.5803	0.133006	0.306782	0.05
33408000	13.5981	0.131019	0.306246	0.05
33412000	13.6161	0.155597	0.355373	0.05
33416000	13.6344	0.153652	0.354875	0.05
33420000	13.653	0.167967	0.38444	0.05
33424000	13.6718	0.16604	0.383933	0.05
33428000	13.6908	0.116706	0.337976	0.05
33432000	13.7101	0.114748	0.337398	0.05
33436000	13.7295	0.127533	0.356943	0.05
33440000	13.7491	0.1256	0.356353	0.05
33444000	13.7689	0.108841	0.340346	0.05
33448000	13.7888	0.106917	0.339727	0.05
33452000	13.8089	0.0978142	0.357724	0.05
33456000	13.829	0.0959098	0.357093	0.05
33460000	13.8492	0.118952	0.366892	0.05
33464000	13.8695	0.117068	0.366244	0.05
33468000	13.8899	0.161758	0.345746	0.05
33472000	13.9103	0.159882	0.345088	0.05
33476000	13.9308	0.110447	0.381079	0.05
33480000	13.9512	0.108599	0.380403	0.05
33484000	13.9718	0.10536	0.353698	0.05
33488000	13.9923	0.103532	0.353021	0.05
