25040000	15.688	0.147264	0.172845	0.05
25044000	15.688	0.137413	0.169482	0.05
25048000	15.6667	0.130749	0.160305	0.05
25052000	15.6284	0.129166	0.162344	0.05
25056000	15.5766	0.12657	0.177068	0.05
25060000	15.5144	0.125849	0.178553	0.05
25064000	15.4439	0.133126	0.169202	0.05
25068000	15.3674	0.13252	0.171749	0.05
25072000	15.2864	0.12826	0.183184	0.05
25076000	15.2023	0.128244	0.185625	0.05
25080000	15.1163	0.141232	0.189571	0.05
25084000	15.0293	0.141326	0.192262	0.05
25088000	14.9421	0.127498	0.188398	0.05
25092000	14.8554	0.127907	0.19127	0.05
25096000	14.7696	0.122644	0.194371	0.05
25100000	14.6853	0.123014	0.19728	0.05
25104000	14.6029	0.127338	0.20352	0.05
25108000	14.5225	0.127724	0.206487	0.05
25112000	14.4445	0.136177	0.202933	0.05
25116000	14.369	0.136694	0.205744	0.05
25120000	14.2961	0.13109	0.224043	0.05
25124000	14.226	0.131427	0.227158	0.05
25128000	14.1588	0.125969	0.215807	0.05
25132000	14.0944	0.126082	0.218508	0.05
25136000	14.033	0.126639	0.231628	0.05
25140000	13.9745	0.126659	0.234482	0.05
25144000	13.919	0.127952	0.222104	0.05
25148000	13.8663	0.127896	0.224455	0.05
25152000	13.8165	0.134256	0.231512	0.05
25156000	13.7695	0.134246	0.23383	0.05
25160000	13.7254	0.131296	0.243665	0.05
25164000	13.6839	0.13111	0.246002	0.05
25168000	13.6451	0.134105	0.255805	0.05
25172000	13.609	0.133875	0.258139	0.05
25176000	13.5753	0.132027	0.253393	0.05
25180000	13.5442	0.13165	0.255406	0.05
25184000	13.5154	0.140804	0.276565	0.05
25188000	13.489	0.140496	0.278758	0.05
25192000	13.4648	0.142237	0.257514	0.05
25196000	13.4428	0.141849	0.259105	0.05
25200000	13.423	0.141404	0.260607	0.05
25204000	13.4051	0.137603	0.2699	0.05
25208000	13.3892	0.144667	0.255045	0.05
25212000	13.3752	0.144119	0.256162	0.05
25216000	13.363	0.131075	0.2638	0.05
25220000	13.3526	0.130256	0.264845	0.05
25224000	13.3439	0.139882	0.270381	0.05
25228000	13.3367	0.139101	0.271324	0.05
25232000	13.3312	0.141338	0.267048	0.05
25236000	13.3271	0.1405	0.267779	0.05
25240000	13.3244	0.114488	0.264645	0.05
25244000	13.3231	0.113325	0.265201	0.05
25248000	13.3231	0.113885	0.291702	0.05
25252000	13.3243	0.112687	0.292353	0.05
25256000	13.3267	0.109565	0.268985	0.05
25260000	13.3303	0.10831	0.26931	0.05
25264000	13.3349	0.126212	0.273771	0.05
25268000	13.3406	0.125052	0.274014	0.05
25272000	13.3472	0.123868	0.274204	0.05
25276000	13.3548	0.115624	0.297553	0.05
25280000	13.3633	0.112043	0.285432	0.05
25284000	13.3726	0.110751	0.285532	0.05
25288000	13.3827	0.115985	0.274735	0.05
25292000	13.3935	0.114698	0.274693	0.05
