28980000	0	0	0	0	0	0	-0.01151	0.00167742	-0.00335807	-0.00330383	-0.0133683	-0.00318781
28984000	0.0235236	0.0348706	0.0255794	0.023604	0.00222594	-0.0128754	-0.00637777	0.00159646	0.005894	-0.00326446	-0.00665528	-0.00326941
28988000	0.0235236	0.0348706	0.0255794	0.023604	0.00222594	-0.0128754	-0.00637777	0.00159646	0.005894	-0.00326446	-0.00665528	-0.00326941
28992000	0.0240067	0.0348541	0.0254266	0.0236706	0.0021572	-0.0129086	0.00236647	0.00162216	-0.00704687	-0.00330059	0.00772928	-0.00325335
28996000	0.0240067	0.0348541	0.0254266	0.0236706	0.0021572	-0.0129086	0.00236647	0.00162216	-0.00704687	-0.00330059	0.00772928	-0.00325335
29000000	0.0241785	0.0348458	0.0257056	0.0237419	0.00182779	-0.0129417	-0.00434242	0.00159468	-0.00991271	-0.00337463	-0.011618	-0.00331723
29004000	0.0241785	0.0348458	0.0257056	0.0237419	0.00182779	-0.0129417	-0.00434242	0.00159468	-0.00991271	-0.00337463	-0.011618	-0.00331723
29008000	0.0240604	0.0348428	0.0256254	0.0238166	0.0019401	-0.0129749	0.00637048	0.0015894	-0.0065629	-0.00343964	-0.0036187	-0.00335485
29012000	0.0240604	0.0348428	0.0256254	0.0238166	0.0019401	-0.0129749	0.00637048	0.0015894	-0.0065629	-0.00343964	-0.0036187	-0.00335485
29016000	0.0239421	0.0348432	0.0258322	0.0238944	0.00191294	-0.0129977	0.0031603	0.00161395	-0.00866014	-0.00347136	0.00672135	-0.00331597
29020000	0.0239421	0.0348432	0.0258322	0.0238944	0.00191294	-0.0129977	0.0031603	0.00161395	-0.00866014	-0.00347136	0.00672135	-0.00331597
29024000	0.0239421	0.0348432	0.0258322	0.0238944	0.00191294	-0.0129977	0.0031603	0.00161395	-0.00866014	-0.00347136	0.00672135	-0.00331597
29028000	0.0242673	0.0348501	0.0265974	0.0239798	0.00156016	-0.0130212	0.00600797	0.00174855	-0.00195791	-0.00350259	-0.000932211	-0.0033356
29032000	0.0237988	0.0348607	0.026561	0.0240709	0.00144648	-0.0130458	0.00448896	0.00176538	6.50289e-05	-0.00350101	0.00885897	-0.00330162
29036000	0.0237988	0.0348607	0.026561	0.0240709	0.00144648	-0.0130458	0.00448896	0.00176538	6.50289e-05	-0.00350101	0.00885897	-0.00330162
29040000	0.0239682	0.0348743	0.0260527	0.0241625	0.00192734	-0.0130531	0.00260577	0.00177861	-0.0021548	-0.00349862	0.00817715	-0.00322637
29044000	0.0239682	0.0348743	0.0260527	0.0241625	0.00192734	-0.0130531	0.00260577	0.00177861	-0.0021548	-0.00349862	0.00817715	-0.00322637
29048000	0.0237344	0.0348925	0.0263303	0.0242551	0.00144663	-0.0130602	-0.00778696	0.00175052	-0.00826558	-0.00354479	0.0132813	-0.00313312
29052000	0.0237344	0.0348925	0.0263303	0.0242551	0.00144663	-0.0130602	-0.00778696	0.00175052	-0.00826558	-0.00354479	0.0132813	-0.00313312
29056000	0.0237344	0.0348925	0.0263303	0.0242551	0.00144663	-0.0130602	-0.00778696	0.00175052	-0.00826558	-0.00354479	0.0132813	-0.00313312
