32064000	2.20149
32068000	2.17727
32072000	2.16969
32076000	2.16233
32080000	2.15567
32084000	2.15117
32088000	2.14526
32092000	2.13635
32096000	2.13104
32100000	2.11383
32104000	2.10903
32108000	2.10444
32112000	2.09017
32116000	2.07308
32120000	2.06909
32124000	2.06524
32128000	2.05148
32132000	2.04791
32136000	2.03415
32140000	2.03083
32144000	2.01836
32148000	2.00289
32152000	1.99986
32156000	1.99691
32160000	1.97983
32164000	1.96277
32168000	1.96004
32172000	1.93976
32176000	1.93715
32180000	1.92002
32184000	1.9175
32188000	1.90125
32192000	1.89882
32196000	1.89642
32200000	1.87297
32204000	1.87065
32208000	1.86087
32212000	1.8586
32216000	1.84303
32220000	1.82808
32224000	1.8259
32228000	1.82373
32232000	1.81104
32236000	1.79885
32240000	1.79675
32244000	1.78387
32248000	1.7818
32252000	1.77128
32256000	1.76924
32260000	1.75787
32264000	1.75586
32268000	1.7418
32272000	1.73981
32276000	1.72837
32280000	1.7264
32284000	1.71475
32288000	1.7128
32292000	1.70165
32296000	1.6997
32300000	1.69051
32304000	1.68857
32308000	1.68663
32312000	1.671
32316000	1.66907
32320000	1.66148
32324000	1.65046
32328000	1.64854
32332000	1.63823
32336000	1.63631
32340000	1.62667
32344000	1.62475
32348000	1.61423
32352000	1.61231
32356000	1.60356
32360000	1.60163
32364000	1.59971
32368000	1.58943
32372000	1.57993
32376000	1.578
32380000	1.56713
32384000	1.56521
32388000	1.55716
32392000	1.55522
32396000	1.54443
32400000	1.54249
32404000	1.53408
32408000	1.53214
32412000	1.52312
32416000	1.52116
32420000	1.5121
32424000	1.51014
32428000	1.50817
32432000	1.49638
32436000	1.48984
32440000	1.48786
32444000	1.47718
32448000	1.4752
32452000	1.46729
32456000	1.4653
32460000	1.45706
32464000	1.45506
32468000	1.44577
32472000	1.44376
32476000	1.43588
32480000	1.43386
32484000	1.42495
32488000	1.42293
32492000	1.41585
32496000	1.41382
32500000	1.40528
32504000	1.40324
32508000	1.3952
32512000	1.39315
32516000	1.38327
32520000	1.38121
32524000	1.37464
32528000	1.37257
32532000	1.3645
32536000	1.36242
32540000	1.35557
32544000	1.35348
32548000	1.35138
32552000	1.34096
32556000	1.33493
32560000	1.33282
32564000	1.32448
32568000	1.32236
32572000	1.3145
32576000	1.31237
32580000	1.30368
32584000	1.30155
32588000	1.29458
32592000	1.29243
32596000	1.28595
32600000	1.2838
32604000	1.28164
32608000	1.27424
32612000	1.27208
32616000	1.26436
32620000	1.26219
32624000	1.25533
32628000	1.25315
32632000	1.2471
32636000	1.24491
32640000	1.23775
32644000	1.23555
32648000	1.22802
32652000	1.22581
32656000	1.22086
32660000	1.21864
32664000	1.21087
32668000	1.20864
32672000	1.2021
32676000	1.19987
32680000	1.19332
32684000	1.19108
32688000	1.1835
32692000	1.18125
32696000	1.17578
32700000	1.17351
32704000	1.16689
32708000	1.16462
32712000	1.15807
32716000	1.1558
32720000	1.14965
32724000	1.14737
32728000	1.14063
32732000	1.13835
32736000	1.13291
32740000	1.13061
32744000	1.12556
32748000	1.12325
32752000	1.11703
32756000	1.11471
32760000	1.10909
32764000	1.10677
32768000	1.10107
32772000	1.09875
32776000	1.09169
32780000	1.08936
32784000	1.08496
32788000	1.08262
32792000	1.07592
32796000	1.07358
32800000	1.07068
32804000	1.06833
32808000	1.06163
32812000	1.05927
32816000	1.05416
32820000	1.0518
32824000	1.04656
32828000	1.04419
32832000	1.03861
32836000	1.03623
32840000	1.03167
32844000	1.02928
32848000	1.02388
32852000	1.0215
32856000	1.01815
32860000	1.01575
32864000	1.0103
32868000	1.0079
32872000	1.0035
32876000	1.0011
32880000	0.996154
32884000	0.993744
32888000	0.989671
32892000	0.987255
32896000	0.982199
32900000	0.979778
32904000	0.97736
32908000	0.972586
32912000	0.968633
32916000	0.966202
32920000	0.961588
32924000	0.959153
32928000	0.95508
32932000	0.952642
32936000	0.948466
32940000	0.946024
32944000	0.941647
32948000	0.9392
32952000	0.936651
32956000	0.934196
32960000	0.929454
32964000	0.926997
32968000	0.924545
32972000	0.920156
32976000	0.916904
32980000	0.914442
32984000	0.909816
32988000	0.907354
32992000	0.903822
32996000	0.901355
33000000	0.898213
33004000	0.895737
33008000	0.891042
33012000	0.888568
33016000	0.884865
33020000	0.882386
33024000	0.880533
33028000	0.878048
33032000	0.874733
33036000	0.872246
33040000	0.868291
33044000	0.865804
33048000	0.86254
33052000	0.860051
33056000	0.858326
33060000	0.855828
33064000	0.851701
33068000	0.849204
33072000	0.846335
33076000	0.843835
33080000	0.84054
33084000	0.838039
33088000	0.834853
33092000	0.832351
33096000	0.829478
33100000	0.826973
33104000	0.824951
33108000	0.822441
33112000	0.819258
33116000	0.816748
33120000	0.81347
33124000	0.81096
33128000	0.808317
33132000	0.805805
33136000	0.803075
33140000	0.800564
33144000	0.798001
33148000	0.79549
33152000	0.793778
33156000	0.791261
33160000	0.788449
33164000	0.78593
33168000	0.783542
33172000	0.781023
33176000	0.778758
33180000	0.776237
33184000	0.773368
33188000	0.77085
33192000	0.768932
33196000	0.766416
33200000	0.765728
33204000	0.763207
33208000	0.759756
33212000	0.757234
33216000	0.756461
33220000	0.753934
33224000	0.751167
33228000	0.748641
33232000	0.746057
33236000	0.743534
33240000	0.741982
33244000	0.739459
33248000	0.736995
33252000	0.734474
33256000	0.732642
33260000	0.730122
33264000	0.728193
33268000	0.72567
33272000	0.72344
33276000	0.720919
33280000	0.718336
33284000	0.715818
33288000	0.714799
33292000	0.712279
33296000	0.709761
33300000	0.707248
33304000	0.707632
33308000	0.705112
33312000	0.702241
33316000	0.699725
33320000	0.698796
33324000	0.696278
33328000	0.694773
33332000	0.692257
33336000	0.689905
33340000	0.687393
33344000	0.686133
33348000	0.683624
33352000	0.682453
33356000	0.679942
33360000	0.678928
33364000	0.676419
33368000	0.674382
33372000	0.671875
33376000	0.670926
33380000	0.66842
33384000	0.666813
33388000	0.66431
33392000	0.66182
33396000	0.661168
33400000	0.658678
33404000	0.656677
33408000	0.654193
33412000	0.652336
33416000	0.649856
33420000	0.650167
33424000	0.647684
33428000	0.645418
33432000	0.642942
33436000	0.640476
33440000	0.640144
33444000	0.638826
33448000	0.636351
33452000	0.634963
33456000	0.632493
33460000	0.631769
33464000	0.629302
33468000	0.62906
33472000	0.626593
33476000	0.625318
33480000	0.62286
33484000	0.622085
33488000	0.619629
33492000	0.618364
33496000	0.615914
33500000	0.614395
33504000	0.61195
33508000	0.610315
33512000	0.607874
33516000	0.607465
33520000	0.605026
33524000	0.604682
33528000	0.602245
33532000	0.601601
33536000	0.599169
33540000	0.596647
33544000	0.594227
33548000	0.593696
33552000	0.591277
33556000	0.590842
33560000	0.588427
33564000	0.587605
33568000	0.585194
33572000	0.584076
33576000	0.581671
33580000	0.580782
33584000	0.578384
33588000	0.577818
33592000	0.575427
33596000	0.575011
33600000	0.572624
33604000	0.572099
33608000	0.569715
33612000	0.568765
33616000	0.566387
33620000	0.564723
33624000	0.562353
33628000	0.562391
33632000	0.560023
33636000	0.55935
33640000	0.556989
33644000	0.556362
33648000	0.554006
33652000	0.55287
33656000	0.550523
33660000	0.550183
33664000	0.547837
33668000	0.546775
33672000	0.544436
33676000	0.54409
33680000	0.541759
33684000	0.540852
33688000	0.538528
33692000	0.538391
33696000	0.536077
33700000	0.535951
33704000	0.533641
33708000	0.53191
33712000	0.52961
33716000	0.529203
33720000	0.526908
33724000	0.524631
33728000	0.525546
33732000	0.523229
33736000	0.520948
33740000	0.521327
33744000	0.519052
33748000	0.518315
33752000	0.516047
33756000	0.51533
33760000	0.513071
33764000	0.512246
33768000	0.509993
33772000	0.509826
33776000	0.507579
33780000	0.506488
33784000	0.504252
33788000	0.504862
33792000	0.502632
33796000	0.500951
33800000	0.498736
33804000	0.499195
33808000	0.496986
33812000	0.49618
33816000	0.493976
33820000	0.494766
33824000	0.492566
33828000	0.49016
33832000	0.487975
33836000	0.488106
33840000	0.485929
33844000	0.486084
33848000	0.483916
33852000	0.482527
33856000	0.480368
33860000	0.479658
33864000	0.477511
33868000	0.476963
33872000	0.474823
33876000	0.474259
33880000	0.47213
33884000	0.471842
33888000	0.469724
33892000	0.469603
33896000	0.467491
33900000	0.466083
33904000	0.463988
33908000	0.461909
33912000	0.463449
33916000	0.461316
33920000	0.459238
33924000	0.459092
33928000	0.45702
33932000	0.456705
33936000	0.454641
33940000	0.453705
33944000	0.451651
33948000	0.451728
33952000	0.449685
33956000	0.449537
33960000	0.447503
33964000	0.447462
33968000	0.445437
33972000	0.444522
33976000	0.442509
33980000	0.441979
33984000	0.439978
33988000	0.439983
33992000	0.437993
33996000	0.438021
34000000	0.436041
