28712000	0	0	0	0	0	0	0	0	0	0	0	0
28716000	0	0	0	0	0	0	0	0	0	0	0	0
28720000	0	0	0	0	0	0	0	0	0	0	0	0
28724000	0	0	0	0	0	0	0	0	0	0	0	0
28728000	0	0	0	0	0	0	0	0	0	0	0	0
28732000	0	0	0	0	0	0	0	0	0	0	0	0
28736000	0	0	0	0	0	0	0	0	0	0	0	0
28740000	0	0	0	0	0	0	0	0	0	0	0	0
28747000	0	0	0	0	0	0	0	0	0	0	0	0
28752000	0	0	0	0	0	0	0	0	0	0	0	0
28770000	0	0	0	0	0	0	0	0	0	0	0	0
28776000	0	0	0	0	0	0	0	0	0	0	0	0
28780000	0	0	0	0	0	0	0	0	0	0	0	0
28784000	0	0	0	0	0	0	0	0	0	0	0	0
28789000	0	0	0	0	0	0	0	0	0	0	0	0
28792000	0	0	0	0	0	0	0	0	0	0	0	0
28796000	0	0	0	0	0	0	0	0	0	0	0	0
28800000	0	0	0	0	0	0	0	0	0	0	0	0
28804000	0	0	0	0	0	0	0	0	0	0	0	0
28808000	0	0	0	0	0	0	0	0	0	0	0	0
28812000	0	0	0	0	0	0	0	0	0	0	0	0
28816000	0	0	0	0	0	0	0	0	0	0	0	0
28820000	0	0	0	0	0	0	0	0	0	0	0	0
28824000	0	0	0	0	0	0	0	0	0	0	0	0
28828000	0	0	0	0	0	0	0	0	0	0	0	0
28832000	0	0	0	0	0	0	0	0	0	0	0	0
28836000	0	0	0	0	0	0	0	0	0	0	0	0
28840000	0	0	0	0	0	0	0	0	0	0	0	0
28846000	0	0	0	0	0	0	0	0	0	0	0	0
28852000	0	0	0	0	0	0	0	0	0	0	0	0
28856000	0	0	0	0	0	0	0	0	0	0	0	0
28864000	0	0	0	0	0	0	0	0	0	0	0	0
28868000	0	0	0	0	0	0	0	0	0	0	0	0
28872000	0	0	0	0	0	0	0	0	0	0	0	0
28876000	0	0	0	0	0	0	0	0	0	0	0	0
28880000	0	0	0	0	0	0	0	0	0	0	0	0
28884000	0	0	0	0	0	0	0	0	0	0	0	0
28888000	0	0	0	0	0	0	0	0	0	0	0	0
28892000	0	0	0	0	0	0	0	0	0	0	0	0
28896000	0	0	0	0	0	0	0	0	0	0	0	0
28900000	0	0	0	0	0	0	0	0	0	0	0	0
28904000	0	0	0	0	0	0	0	0	0	0	0	0
28908000	0	0	0	0	0	0	0	0	0	0	0	0
28912000	0	0	0	0	0	0	0	0	0	0	0	0
28916000	0	0	0	0	0	0	0	0	0	0	0	0
28920000	0	0	0	0	0	0	0	0	0	0	0	0
