28712000	15.688	0.0411961	-0.0698373	0.05
28716000	15.688	0.0491873	-0.0373295	0.05
28720000	15.6667	0.0522284	-0.0140015	0.05
28724000	15.6284	0.0578945	0.00666316	0.05
28728000	15.5766	0.0599658	0.0231768	0.05
28732000	15.5143	0.0606865	0.0354007	0.05
28736000	15.4439	0.0624587	0.0478437	0.05
28740000	15.3674	0.0637694	0.0573835	0.05
28747000	15.2256	0.0663077	0.0736355	0.05
28752000	15.1176	0.0704722	0.0850172	0.05
28770000	14.7222	0.075362	0.112326	0.05
28776000	14.5894	0.0750605	0.115782	0.05
28780000	14.5042	0.0735618	0.124639	0.05
28784000	14.4215	0.0744004	0.12887	0.05
28789000	14.3217	0.0761784	0.130234	0.05
28792000	14.2645	0.077761	0.133064	0.05
28796000	14.1905	0.078479	0.136551	0.05
28800000	14.1195	0.079529	0.140769	0.05
28804000	14.0516	0.0801589	0.143922	0.05
28808000	13.9868	0.0803167	0.145866	0.05
28812000	13.9251	0.0808354	0.148677	0.05
28816000	13.8666	0.0843217	0.154381	0.05
28820000	13.8111	0.084826	0.156995	0.05
28824000	13.7586	0.0830471	0.163841	0.05
28828000	13.7092	0.0833984	0.166318	0.05
28832000	13.6626	0.0837019	0.168675	0.05
28836000	13.6189	0.0833905	0.159635	0.05
28840000	13.578	0.0815752	0.168126	0.05
28846000	13.5208	0.0817299	0.170969	0.05
28852000	13.4696	0.0857034	0.177416	0.05
28856000	13.4393	0.0913802	0.179077	0.05
28864000	13.3835	0.0916278	0.182204	0.05
28868000	13.3604	0.0828471	0.179024	0.05
28872000	13.3394	0.0752455	0.179161	0.05
28876000	13.3205	0.0749207	0.180266	0.05
28880000	13.3037	0.0891576	0.186134	0.05
28884000	13.2889	0.0889926	0.187149	0.05
28888000	13.2759	0.0831201	0.19398	0.05
28892000	13.2648	0.0828027	0.194917	0.05
28896000	13.2554	0.0837113	0.188572	0.05
28900000	13.2477	0.0833497	0.189263	0.05
28904000	13.2416	0.086992	0.184803	0.05
28908000	13.2371	0.086619	0.1853	0.05
28912000	13.234	0.0789095	0.190708	0.05
28916000	13.2324	0.0784065	0.191137	0.05
28920000	13.2321	0.0778816	0.191507	0.05
28924000	13.2331	0.0771337	0.194914	0.05
28928000	13.2353	0.0788471	0.199334	0.05
28932000	13.2387	0.0782824	0.199605	0.05
28936000	13.2432	0.0820531	0.190245	0.05
28940000	13.2488	0.0814854	0.190346	0.05
28944000	13.2555	0.0823612	0.190932	0.05
28948000	13.263	0.0817697	0.190953	0.05
28952000	13.2716	0.080047	0.180155	0.05
28956000	13.2809	0.0794191	0.180041	0.05
28960000	13.2912	0.0725734	0.185889	0.05
28964000	13.3022	0.0718909	0.185746	0.05
28968000	13.3139	0.072634	0.185099	0.05
28972000	13.3264	0.071943	0.184898	0.05
28976000	13.3395	0.0780523	0.182951	0.05
28980000	13.3533	0.0773735	0.182697	0.05
28984000	13.3676	0.06052	0.191734	0.05
28988000	13.3825	0.059777	0.191467	0.05
28992000	13.398	0.0610373	0.188714	0.05
28996000	13.4139	0.0602983	0.188401	0.05
29000000	13.4303	0.0595582	0.188071	0.05
29004000	13.4471	0.0588749	0.1887	0.05
29009000	13.4687	0.0717751	0.182259	0.05
29012000	13.4819	0.079244	0.176921	0.05
29016000	13.4999	0.0785407	0.176518	0.05
29020000	13.5182	0.0638486	0.19126	0.05
29024000	13.5368	0.0631215	0.19086	0.05
29028000	13.5557	0.0694583	0.18149	0.05
29032000	13.5748	0.0687397	0.181063	0.05
29036000	13.5942	0.0628227	0.185557	0.05
29040000	13.6138	0.0621002	0.18512	0.05
29044000	13.6336	0.0577007	0.184023	0.05
29048000	13.6536	0.05698	0.183575	0.05
29052000	13.6737	0.0562619	0.183123	0.05
29056000	13.694	0.0583472	0.170146	0.05
29060000	13.7144	0.0552159	0.176514	0.05
29064000	13.7349	0.0545064	0.176052	0.05
29068000	13.7555	0.056876	0.171988	0.05
29072000	13.7762	0.0561728	0.171524	0.05
29076000	13.797	0.050743	0.1868	0.05
29080000	13.8178	0.0500475	0.186333	0.05
29084000	13.8387	0.0506962	0.177266	0.05
29088000	13.8596	0.0500082	0.1768	0.05
29092000	13.8805	0.0502321	0.171803	0.05
29096000	13.9014	0.0495513	0.17134	0.05
29100000	13.9224	0.0448596	0.166783	0.05
29104000	13.9433	0.0441896	0.166326	0.05
29108000	13.9642	0.0499462	0.169768	0.05
29112000	13.9851	0.0492812	0.169314	0.05
29116000	14.006	0.0518731	0.174228	0.05
29120000	14.0268	0.0512136	0.173775	0.05
29124000	14.0476	0.0461103	0.171836	0.05
29128000	14.0683	0.0454621	0.17139	0.05
29132000	14.089	0.0419373	0.164147	0.05
29136000	14.1096	0.0412999	0.163712	0.05
29140000	14.1301	0.0437507	0.16447	0.05
29144000	14.1505	0.0431191	0.164041	0.05
29148000	14.1709	0.032983	0.173744	0.05
29152000	14.1911	0.0323683	0.173313	0.05
29156000	14.2113	0.041018	0.16965	0.05
29160000	14.2313	0.0404032	0.169228	0.05
29164000	14.2513	0.0378387	0.173157	0.05
29168000	14.2712	0.0372337	0.172738	0.05
29172000	14.2909	0.0351968	0.159348	0.05
29176000	14.3105	0.0346011	0.158949	0.05
29180000	14.3301	0.0272334	0.155973	0.05
29184000	14.3494	0.0266526	0.155585	0.05
29188000	14.3687	0.0331025	0.16573	0.05
29192000	14.3879	0.0325223	0.165338	0.05
29196000	14.4069	0.0340148	0.155728	0.05
29200000	14.4258	0.0334395	0.155353	0.05
29204000	14.4445	0.0324731	0.156652	0.05
29208000	14.4631	0.0319057	0.156284	0.05
29212000	14.4816	0.0367998	0.164707	0.05
29216000	14.5	0.0362335	0.164336	0.05
29220000	14.5182	0.024342	0.159916	0.05
29224000	14.5362	0.023794	0.159557	0.05
29228000	14.5542	0.0302551	0.156095	0.05
29232000	14.5719	0.0297067	0.155746	0.05
29236000	14.5896	0.0230123	0.158216	0.05
29240000	14.6071	0.0224767	0.157871	0.05
29244000	14.6244	0.0332231	0.159274	0.05
29248000	14.6416	0.0326818	0.158935	0.05
29252000	14.6587	0.0229133	0.15866	0.05
29256000	14.6756	0.0223876	0.158327	0.05
29260000	14.6924	0.0216178	0.162227	0.05
29264000	14.709	0.021098	0.161896	0.05
29268000	14.7254	0.018225	0.154619	0.05
29272000	14.7418	0.0177134	0.154302	0.05
29281000	14.7782	0.0200297	0.157489	0.05
29285000	14.794	0.0234639	0.147448	0.05
29288000	14.8058	0.0230829	0.147224	0.05
29292000	14.8214	0.0225771	0.146928	0.05
29296000	14.8368	0.0342068	0.140024	0.05
29300000	14.8521	0.02881	0.143142	0.05
29304000	14.8673	0.0283042	0.142857	0.05
29308000	14.8823	0.0192184	0.156912	0.05
29312000	14.8971	0.0187256	0.156619	0.05
29316000	14.9118	0.0287283	0.156951	0.05
29322000	14.9337	0.027982	0.156517	0.05
29328000	14.9552	0.0298572	0.151628	0.05
29332000	14.9694	0.026111	0.149624	0.05
29336000	14.9834	0.0256223	0.14935	0.05
29340000	14.9973	0.0150521	0.151597	0.05
29344000	15.011	0.0145764	0.151326	0.05
29348000	15.0246	0.0127027	0.155774	0.05
29352000	15.038	0.0122322	0.155503	0.05
29356000	15.0513	0.0117635	0.155234	0.05
29360000	15.0645	0.0187341	0.146209	0.05
29364000	15.0776	0.00469367	0.137023	0.05
29368000	15.0905	0.00423566	0.136775	0.05
29372000	15.1032	0.0132909	0.146849	0.05
29376000	15.1159	0.0128287	0.146596	0.05
29380000	15.1284	0.00675315	0.143635	0.05
29384000	15.1408	0.00629876	0.143388	0.05
29388000	15.153	0.01418	0.146217	0.05
29392000	15.1652	0.0137227	0.145971	0.05
29396000	15.1772	0.0038868	0.144968	0.05
29400000	15.189	0.00343984	0.144726	0.05
29404000	15.2008	0.0125186	0.142703	0.05
29408000	15.2124	0.0120676	0.142465	0.05
29412000	15.2239	0.00181655	0.139421	0.05
29416000	15.2353	0.00137595	0.139189	0.05
29420000	15.2466	0.00581967	0.142308	0.05
29424000	15.2577	0.00537857	0.142076	0.05
29428000	15.2687	0.00700226	0.140293	0.05
29432000	15.2796	0.00656263	0.140065	0.05
29437000	15.2931	0.00693327	0.146376	0.05
29440000	15.3011	0.00660534	0.146203	0.05
29444000	15.3117	0.0100303	0.143599	0.05
29448000	15.3221	0.00959317	0.143373	0.05
29453000	15.3351	-9.84224e-05	0.143505	0.05
29456000	15.3427	-0.000419729	0.143337	0.05
29460000	15.3528	-0.000145452	0.141194	0.05
29464000	15.3628	-0.000572054	0.140972	0.05
29468000	15.3727	0.00220792	0.142638	0.05
29472000	15.3825	0.0017821	0.142417	0.05
29476000	15.3922	-0.000264558	0.130495	0.05
29480000	15.4018	-0.000686908	0.130283	0.05
29484000	15.4113	0.00543312	0.143362	0.05
29488000	15.4207	0.00500919	0.143144	0.05
29492000	15.4299	0.00251817	0.133983	0.05
29496000	15.4391	0.00209801	0.133772	0.05
29500000	15.4482	-0.00384259	0.139632	0.05
29504000	15.4572	-0.00425738	0.139418	0.05
29508000	15.466	-0.00759299	0.144254	0.05
29512000	15.4748	-0.00800396	0.144039	0.05
29516000	15.4835	-0.0076563	0.135305	0.05
29525000	15.5028	-0.00857532	0.134833	0.05
29528000	15.5091	-0.00341891	0.14982	0.05
29532000	15.5174	-0.00382771	0.149605	0.05
29536000	15.5256	-0.0116488	0.141023	0.05
29540000	15.5338	-0.012052	0.140813	0.05
29544000	15.5418	-0.0120426	0.132835	0.05
29551000	15.5557	-0.0127439	0.132475	0.05
29556000	15.5655	-0.00811918	0.142227	0.05
29560000	15.5732	-0.0134877	0.135411	0.05
29564000	15.5808	-0.013885	0.135205	0.05
29568000	15.5883	-0.00481038	0.13621	0.05
29575000	15.6013	-0.00550913	0.135849	0.05
29578000	15.6068	-0.00628632	0.129851	0.05
29584000	15.6177	-0.00688173	0.129546	0.05
29588000	15.6248	-0.0160469	0.134315	0.05
29593000	15.6336	-0.0165358	0.13406	0.05
29596000	15.6388	-0.0156279	0.142446	0.05
29600000	15.6457	-0.0160176	0.142239	0.05
29604000	15.6525	-0.0116033	0.137813	0.05
29608000	15.6593	-0.0119931	0.137607	0.05
29612000	15.6659	-0.0110905	0.136667	0.05
29616000	15.6725	-0.011479	0.136462	0.05
29620000	15.679	-0.010263	0.12828	0.05
29624000	15.6855	-0.0106504	0.128077	0.05
29628000	15.6919	-0.0137435	0.13761	0.05
29632000	15.6982	-0.0141281	0.137404	0.05
29636000	15.7044	-0.0119913	0.136241	0.05
29640000	15.7106	-0.0123751	0.136035	0.05
29644000	15.7167	-0.0030043	0.13697	0.05
29648000	15.7227	-0.00339	0.136763	0.05
29652000	15.7287	-0.00581422	0.137897	0.05
29656000	15.7346	-0.00619727	0.137689	0.05
29660000	15.7405	-0.0926201	0.103847	0.05
29664000	15.7462	-0.0929729	0.10365	0.05
29668000	15.752	-0.255797	0.0472642	0.05
29673000	15.759	-0.256196	0.0470301	0.05
29676000	15.7632	-0.31059	0.0170725	0.05
29680000	15.7688	-0.310905	0.016887	0.05
29684000	15.7744	-0.415375	-0.0156651	0.05
29688000	15.7799	-0.415708	-0.0158592	0.05
29692000	15.7854	-0.524387	-0.0597279	0.05
29696000	15.7909	-0.524773	-0.0599407	0.05
29700000	15.7964	-0.596629	-0.0833323	0.05
29704000	15.8019	-0.597055	-0.0835586	0.05
29708000	15.8074	-0.660773	-0.0960554	0.05
29712000	15.813	-0.661232	-0.0962908	0.05
29716000	15.8186	-0.683451	-0.100543	0.05
29720000	15.8243	-0.683886	-0.100773	0.05
29724000	15.83	-0.729716	-0.093882	0.05
