79404000	0	0	0	0	0	0	0	0	0	0	0	0
79408000	0	0	0	0	0	0	0	0	0	0	0	0
79412000	0	0	0	0	0	0	0	0	0	0	0	0
79416000	0	0	0	0	0	0	0	0	0	0	0	0
79420000	0	0	0	0	0	0	0	0	0	0	0	0
79424000	0	0	0	0	0	0	0	0	0	0	0	0
79428000	0	0	0	0	0	0	0	0	0	0	0	0
79432000	0	0	0	0	0	0	0	0	0	0	0	0
79436000	0	0	0	0	0	0	0	0	0	0	0	0
79440000	0	0	0	0	0	0	0	0	0	0	0	0
79444000	0	0	0	0	0	0	0	0	0	0	0	0
79448000	0	0	0	0	0	0	0	0	0	0	0	0
79452000	0	0	0	0	0	0	0	0	0	0	0	0
79456000	0	0	0	0	0	0	0	0	0	0	0	0
79460000	0	0	0	0	0	0	0	0	0	0	0	0
79464000	0	0	0	0	0	0	0	0	0	0	0	0
79468000	0	0	0	0	0	0	0	0	0	0	0	0
79472000	0	0	0	0	0	0	0	0	0	0	0	0
79476000	0	0	0	0	0	0	0	0	0	0	0	0
79480000	0	0	0	0	0	0	0	0	0	0	0	0
79484000	0	0	0	0	0	0	0	0	0	0	0	0
79488000	0	0	0	0	0	0	0	0	0	0	0	0
79492000	0	0	0	0	0	0	0	0	0	0	0	0
79496000	0	0	0	0	0	0	0	0	0	0	0	0
79500000	0	0	0	0	0	0	0	0	0	0	0	0
79504000	0	0	0	0	0	0	0	0	0	0	0	0
79508000	0	0	0	0	0	0	0	0	0	0	0	0
79512000	0	0	0	0	0	0	0	0	0	0	0	0
79516000	0	0	0	0	0	0	0	0	0	0	0	0
79520000	0	0	0	0	0	0	0	0	0	0	0	0
79524000	0	0	0	0	0	0	0	0	0	0	0	0
79528000	0	0	0	0	0	0	0	0	0	0	0	0
79532000	0	0	0	0	0	0	0	0	0	0	0	0
79536000	0	0	0	0	0	0	0	0	0	0	0	0
79540000	0	0	0	0	0	0	0	0	0	0	0	0
79544000	0	0	0	0	0	0	0	0	0	0	0	0
79548000	0	0	0	0	0	0	0	0	0	0	0	0
